Year,Max,YearID,CountryID,Country,value,norm
1948-01-01,10.0,4,11,Czechoslovakia,1.0,0.1
1948-01-01,10.0,4,12,Hungary,1.0,0.1
1948-01-01,10.0,4,13,Italy,1.0,0.1
1948-01-01,10.0,4,14,West Germany,0.0,0.0
1948-01-01,10.0,4,15,Netherlands,0.0,0.0
1948-01-01,10.0,4,16,Unified Team of Germany,0.0,0.0
1948-01-01,10.0,4,17,Japan,0.0,0.0
1948-01-01,10.0,4,18,Poland,0.0,0.0
1948-01-01,10.0,4,19,Soviet Union,0.0,0.0
1948-01-01,10.0,4,20,"Korea, North",0.0,0.0
1948-01-01,10.0,4,21,East Germany,0.0,0.0
1948-01-01,10.0,4,22,Romania,0.0,0.0
1948-01-01,10.0,4,23,Spain,0.0,0.0
1948-01-01,10.0,4,24,Liechtenstein,0.0,0.0
1948-01-01,10.0,4,25,Bulgaria,0.0,0.0
1948-01-01,10.0,4,26,Yugoslavia,0.0,0.0
1948-01-01,10.0,4,27,China,0.0,0.0
1948-01-01,10.0,4,28,Unified Team,0.0,0.0
1948-01-01,10.0,4,29,"Korea, South",0.0,0.0
1948-01-01,10.0,4,30,Luxembourg,0.0,0.0
1948-01-01,10.0,4,31,New Zealand,0.0,0.0
1948-01-01,10.0,4,32,Australia,0.0,0.0
1948-01-01,10.0,4,33,Belarus,0.0,0.0
1948-01-01,10.0,4,34,Kazakhstan,0.0,0.0
1948-01-01,10.0,4,35,Russia,0.0,0.0
1948-01-01,10.0,4,36,Slovenia,0.0,0.0
1948-01-01,10.0,4,37,Ukraine,0.0,0.0
1948-01-01,10.0,4,38,Uzbekistan,0.0,0.0
1948-01-01,10.0,4,39,Czech Republic,0.0,0.0
1948-01-01,10.0,4,40,Denmark,0.0,0.0
1948-01-01,10.0,4,41,Croatia,0.0,0.0
1948-01-01,10.0,4,42,Estonia,0.0,0.0
1948-01-01,10.0,4,43,Latvia,0.0,0.0
1948-01-01,10.0,4,44,Slovakia,0.0,0.0
1952-01-01,16.0,5,0,Austria,8.0,0.5
1952-01-01,16.0,5,1,Belgium,0.0,0.0
1952-01-01,16.0,5,2,Canada,2.0,0.125
1952-01-01,16.0,5,3,Finland,9.0,0.5625
1952-01-01,16.0,5,4,France,1.0,0.0625
1952-01-01,16.0,5,5,United Kingdom,1.0,0.0625
1952-01-01,16.0,5,6,Norway,16.0,1.0
1952-01-01,16.0,5,7,Switzerland,2.0,0.125
1952-01-01,16.0,5,8,Sweden,4.0,0.25
1952-01-01,16.0,5,9,United States,11.0,0.6875
1952-01-01,16.0,5,10,Germany,5.0,0.3125
1952-01-01,16.0,5,11,Czechoslovakia,0.0,0.0
1952-01-01,16.0,5,12,Hungary,1.0,0.0625
1952-01-01,16.0,5,13,Italy,2.0,0.125
1952-01-01,16.0,5,14,West Germany,2.0,0.125
1952-01-01,16.0,5,15,Netherlands,3.0,0.1875
1952-01-01,16.0,5,16,Unified Team of Germany,0.0,0.0
1952-01-01,16.0,5,17,Japan,0.0,0.0
1952-01-01,16.0,5,18,Poland,0.0,0.0
1952-01-01,16.0,5,19,Soviet Union,0.0,0.0
1952-01-01,16.0,5,20,"Korea, North",0.0,0.0
1952-01-01,16.0,5,21,East Germany,0.0,0.0
1952-01-01,16.0,5,22,Romania,0.0,0.0
1952-01-01,16.0,5,23,Spain,0.0,0.0
1952-01-01,16.0,5,24,Liechtenstein,0.0,0.0
1952-01-01,16.0,5,25,Bulgaria,0.0,0.0
1952-01-01,16.0,5,26,Yugoslavia,0.0,0.0
1952-01-01,16.0,5,27,China,0.0,0.0
1952-01-01,16.0,5,28,Unified Team,0.0,0.0
1952-01-01,16.0,5,29,"Korea, South",0.0,0.0
1952-01-01,16.0,5,30,Luxembourg,0.0,0.0
1952-01-01,16.0,5,31,New Zealand,0.0,0.0
1952-01-01,16.0,5,32,Australia,0.0,0.0
1952-01-01,16.0,5,33,Belarus,0.0,0.0
1952-01-01,16.0,5,34,Kazakhstan,0.0,0.0
1952-01-01,16.0,5,35,Russia,0.0,0.0
1952-01-01,16.0,5,36,Slovenia,0.0,0.0
1952-01-01,16.0,5,37,Ukraine,0.0,0.0
1952-01-01,16.0,5,38,Uzbekistan,0.0,0.0
1952-01-01,16.0,5,39,Czech Republic,0.0,0.0
1952-01-01,16.0,5,40,Denmark,0.0,0.0
1952-01-01,16.0,5,41,Croatia,0.0,0.0
1952-01-01,16.0,5,42,Estonia,0.0,0.0
1952-01-01,16.0,5,43,Latvia,0.0,0.0
1952-01-01,16.0,5,44,Slovakia,0.0,0.0
1956-01-01,16.0,6,0,Austria,11.0,0.6875
1956-01-01,16.0,6,1,Belgium,0.0,0.0
1956-01-01,16.0,6,2,Canada,3.0,0.1875
1956-01-01,16.0,6,3,Finland,7.0,0.4375
1956-01-01,16.0,6,4,France,0.0,0.0
1956-01-01,16.0,6,5,United Kingdom,0.0,0.0
1956-01-01,16.0,6,6,Norway,4.0,0.25
1956-01-01,16.0,6,7,Switzerland,6.0,0.375
1956-01-01,16.0,6,8,Sweden,10.0,0.625
1956-01-01,16.0,6,9,United States,7.0,0.4375
1956-01-01,16.0,6,10,Germany,0.0,0.0
1956-01-01,16.0,6,11,Czechoslovakia,0.0,0.0
1956-01-01,16.0,6,12,Hungary,1.0,0.0625
1956-01-01,16.0,6,13,Italy,3.0,0.1875
1956-01-01,16.0,6,14,West Germany,0.0,0.0
1956-01-01,16.0,6,15,Netherlands,0.0,0.0
1956-01-01,16.0,6,16,Unified Team of Germany,2.0,0.125
1956-01-01,16.0,6,17,Japan,1.0,0.0625
1956-01-01,16.0,6,18,Poland,1.0,0.0625
1956-01-01,16.0,6,19,Soviet Union,16.0,1.0
1956-01-01,16.0,6,20,"Korea, North",0.0,0.0
1956-01-01,16.0,6,21,East Germany,0.0,0.0
1956-01-01,16.0,6,22,Romania,0.0,0.0
1956-01-01,16.0,6,23,Spain,0.0,0.0
1956-01-01,16.0,6,24,Liechtenstein,0.0,0.0
1956-01-01,16.0,6,25,Bulgaria,0.0,0.0
1956-01-01,16.0,6,26,Yugoslavia,0.0,0.0
1956-01-01,16.0,6,27,China,0.0,0.0
1956-01-01,16.0,6,28,Unified Team,0.0,0.0
1956-01-01,16.0,6,29,"Korea, South",0.0,0.0
1956-01-01,16.0,6,30,Luxembourg,0.0,0.0
1956-01-01,16.0,6,31,New Zealand,0.0,0.0
1956-01-01,16.0,6,32,Australia,0.0,0.0
1956-01-01,16.0,6,33,Belarus,0.0,0.0
1956-01-01,16.0,6,34,Kazakhstan,0.0,0.0
1956-01-01,16.0,6,35,Russia,0.0,0.0
1956-01-01,16.0,6,36,Slovenia,0.0,0.0
1956-01-01,16.0,6,37,Ukraine,0.0,0.0
1956-01-01,16.0,6,38,Uzbekistan,0.0,0.0
1956-01-01,16.0,6,39,Czech Republic,0.0,0.0
1956-01-01,16.0,6,40,Denmark,0.0,0.0
1956-01-01,16.0,6,41,Croatia,0.0,0.0
1956-01-01,16.0,6,42,Estonia,0.0,0.0
1956-01-01,16.0,6,43,Latvia,0.0,0.0
1956-01-01,16.0,6,44,Slovakia,0.0,0.0
1960-01-01,21.0,7,0,Austria,6.0,0.2857142857142857
1960-01-01,21.0,7,1,Belgium,0.0,0.0
1960-01-01,21.0,7,2,Canada,4.0,0.19047619047619047
1960-01-01,21.0,7,3,Finland,8.0,0.38095238095238093
1960-01-01,21.0,7,4,France,3.0,0.14285714285714285
1960-01-01,21.0,7,5,United Kingdom,0.0,0.0
1960-01-01,21.0,7,6,Norway,6.0,0.2857142857142857
1960-01-01,21.0,7,7,Switzerland,2.0,0.09523809523809523
1960-01-01,21.0,7,8,Sweden,7.0,0.3333333333333333
1960-01-01,21.0,7,9,United States,10.0,0.47619047619047616
1960-01-01,21.0,7,10,Germany,0.0,0.0
1960-01-01,21.0,7,11,Czechoslovakia,1.0,0.047619047619047616
1960-01-01,21.0,7,12,Hungary,0.0,0.0
1960-01-01,21.0,7,13,Italy,1.0,0.047619047619047616
1960-01-01,21.0,7,14,West Germany,0.0,0.0
1960-01-01,21.0,7,15,Netherlands,2.0,0.09523809523809523
1960-01-01,21.0,7,16,Unified Team of Germany,8.0,0.38095238095238093
1960-01-01,21.0,7,17,Japan,0.0,0.0
1960-01-01,21.0,7,18,Poland,2.0,0.09523809523809523
1960-01-01,21.0,7,19,Soviet Union,21.0,1.0
1960-01-01,21.0,7,20,"Korea, North",0.0,0.0
1960-01-01,21.0,7,21,East Germany,0.0,0.0
1960-01-01,21.0,7,22,Romania,0.0,0.0
1960-01-01,21.0,7,23,Spain,0.0,0.0
1960-01-01,21.0,7,24,Liechtenstein,0.0,0.0
1960-01-01,21.0,7,25,Bulgaria,0.0,0.0
1960-01-01,21.0,7,26,Yugoslavia,0.0,0.0
1960-01-01,21.0,7,27,China,0.0,0.0
1960-01-01,21.0,7,28,Unified Team,0.0,0.0
1960-01-01,21.0,7,29,"Korea, South",0.0,0.0
1960-01-01,21.0,7,30,Luxembourg,0.0,0.0
1960-01-01,21.0,7,31,New Zealand,0.0,0.0
1960-01-01,21.0,7,32,Australia,0.0,0.0
1960-01-01,21.0,7,33,Belarus,0.0,0.0
1960-01-01,21.0,7,34,Kazakhstan,0.0,0.0
1960-01-01,21.0,7,35,Russia,0.0,0.0
1960-01-01,21.0,7,36,Slovenia,0.0,0.0
1960-01-01,21.0,7,37,Ukraine,0.0,0.0
1960-01-01,21.0,7,38,Uzbekistan,0.0,0.0
1960-01-01,21.0,7,39,Czech Republic,0.0,0.0
1960-01-01,21.0,7,40,Denmark,0.0,0.0
1960-01-01,21.0,7,41,Croatia,0.0,0.0
1960-01-01,21.0,7,42,Estonia,0.0,0.0
1960-01-01,21.0,7,43,Latvia,0.0,0.0
1960-01-01,21.0,7,44,Slovakia,0.0,0.0
1964-01-01,25.0,8,0,Austria,12.0,0.48
1964-01-01,25.0,8,1,Belgium,0.0,0.0
1964-01-01,25.0,8,2,Canada,3.0,0.12
1964-01-01,25.0,8,3,Finland,10.0,0.4
1964-01-01,25.0,8,4,France,7.0,0.28
1964-01-01,25.0,8,5,United Kingdom,1.0,0.04
1964-01-01,25.0,8,6,Norway,15.0,0.6
1964-01-01,25.0,8,7,Switzerland,0.0,0.0
1964-01-01,25.0,8,8,Sweden,7.0,0.28
1964-01-01,25.0,8,9,United States,6.0,0.24
1964-01-01,25.0,8,10,Germany,0.0,0.0
1964-01-01,25.0,8,11,Czechoslovakia,1.0,0.04
1964-01-01,25.0,8,12,Hungary,0.0,0.0
1964-01-01,25.0,8,13,Italy,4.0,0.16
1964-01-01,25.0,8,14,West Germany,0.0,0.0
1964-01-01,25.0,8,15,Netherlands,2.0,0.08
1964-01-01,25.0,8,16,Unified Team of Germany,9.0,0.36
1964-01-01,25.0,8,17,Japan,0.0,0.0
1964-01-01,25.0,8,18,Poland,0.0,0.0
1964-01-01,25.0,8,19,Soviet Union,25.0,1.0
1964-01-01,25.0,8,20,"Korea, North",1.0,0.04
1964-01-01,25.0,8,21,East Germany,0.0,0.0
1964-01-01,25.0,8,22,Romania,0.0,0.0
1964-01-01,25.0,8,23,Spain,0.0,0.0
1964-01-01,25.0,8,24,Liechtenstein,0.0,0.0
1964-01-01,25.0,8,25,Bulgaria,0.0,0.0
1964-01-01,25.0,8,26,Yugoslavia,0.0,0.0
1964-01-01,25.0,8,27,China,0.0,0.0
1964-01-01,25.0,8,28,Unified Team,0.0,0.0
1964-01-01,25.0,8,29,"Korea, South",0.0,0.0
1964-01-01,25.0,8,30,Luxembourg,0.0,0.0
1964-01-01,25.0,8,31,New Zealand,0.0,0.0
1964-01-01,25.0,8,32,Australia,0.0,0.0
1964-01-01,25.0,8,33,Belarus,0.0,0.0
1964-01-01,25.0,8,34,Kazakhstan,0.0,0.0
1964-01-01,25.0,8,35,Russia,0.0,0.0
1964-01-01,25.0,8,36,Slovenia,0.0,0.0
1964-01-01,25.0,8,37,Ukraine,0.0,0.0
1964-01-01,25.0,8,38,Uzbekistan,0.0,0.0
1964-01-01,25.0,8,39,Czech Republic,0.0,0.0
1964-01-01,25.0,8,40,Denmark,0.0,0.0
1964-01-01,25.0,8,41,Croatia,0.0,0.0
1964-01-01,25.0,8,42,Estonia,0.0,0.0
1964-01-01,25.0,8,43,Latvia,0.0,0.0
1964-01-01,25.0,8,44,Slovakia,0.0,0.0
1968-01-01,14.0,9,0,Austria,11.0,0.7857142857142857
1968-01-01,14.0,9,1,Belgium,0.0,0.0
1968-01-01,14.0,9,2,Canada,3.0,0.21428571428571427
1968-01-01,14.0,9,3,Finland,5.0,0.35714285714285715
1968-01-01,14.0,9,4,France,9.0,0.6428571428571429
1968-01-01,14.0,9,5,United Kingdom,0.0,0.0
1968-01-01,14.0,9,6,Norway,14.0,1.0
1968-01-01,14.0,9,7,Switzerland,6.0,0.42857142857142855
1968-01-01,14.0,9,8,Sweden,8.0,0.5714285714285714
1968-01-01,14.0,9,9,United States,7.0,0.5
1968-01-01,14.0,9,10,Germany,0.0,0.0
1968-01-01,14.0,9,11,Czechoslovakia,4.0,0.2857142857142857
1968-01-01,14.0,9,12,Hungary,0.0,0.0
1968-01-01,14.0,9,13,Italy,4.0,0.2857142857142857
1968-01-01,14.0,9,14,West Germany,7.0,0.5
1968-01-01,14.0,9,15,Netherlands,9.0,0.6428571428571429
1968-01-01,14.0,9,16,Unified Team of Germany,0.0,0.0
1968-01-01,14.0,9,17,Japan,0.0,0.0
1968-01-01,14.0,9,18,Poland,0.0,0.0
1968-01-01,14.0,9,19,Soviet Union,13.0,0.9285714285714286
1968-01-01,14.0,9,20,"Korea, North",0.0,0.0
1968-01-01,14.0,9,21,East Germany,5.0,0.35714285714285715
1968-01-01,14.0,9,22,Romania,1.0,0.07142857142857142
1968-01-01,14.0,9,23,Spain,0.0,0.0
1968-01-01,14.0,9,24,Liechtenstein,0.0,0.0
1968-01-01,14.0,9,25,Bulgaria,0.0,0.0
1968-01-01,14.0,9,26,Yugoslavia,0.0,0.0
1968-01-01,14.0,9,27,China,0.0,0.0
1968-01-01,14.0,9,28,Unified Team,0.0,0.0
1968-01-01,14.0,9,29,"Korea, South",0.0,0.0
1968-01-01,14.0,9,30,Luxembourg,0.0,0.0
1968-01-01,14.0,9,31,New Zealand,0.0,0.0
1968-01-01,14.0,9,32,Australia,0.0,0.0
1968-01-01,14.0,9,33,Belarus,0.0,0.0
1968-01-01,14.0,9,34,Kazakhstan,0.0,0.0
1968-01-01,14.0,9,35,Russia,0.0,0.0
1968-01-01,14.0,9,36,Slovenia,0.0,0.0
1968-01-01,14.0,9,37,Ukraine,0.0,0.0
1968-01-01,14.0,9,38,Uzbekistan,0.0,0.0
1968-01-01,14.0,9,39,Czech Republic,0.0,0.0
1968-01-01,14.0,9,40,Denmark,0.0,0.0
1968-01-01,14.0,9,41,Croatia,0.0,0.0
1968-01-01,14.0,9,42,Estonia,0.0,0.0
1968-01-01,14.0,9,43,Latvia,0.0,0.0
1968-01-01,14.0,9,44,Slovakia,0.0,0.0
1972-01-01,16.0,10,0,Austria,5.0,0.3125
1972-01-01,16.0,10,1,Belgium,0.0,0.0
1972-01-01,16.0,10,2,Canada,1.0,0.0625
1972-01-01,16.0,10,3,Finland,5.0,0.3125
1972-01-01,16.0,10,4,France,3.0,0.1875
1972-01-01,16.0,10,5,United Kingdom,0.0,0.0
1972-01-01,16.0,10,6,Norway,12.0,0.75
1972-01-01,16.0,10,7,Switzerland,10.0,0.625
1972-01-01,16.0,10,8,Sweden,4.0,0.25
1972-01-01,16.0,10,9,United States,8.0,0.5
1972-01-01,16.0,10,10,Germany,0.0,0.0
1972-01-01,16.0,10,11,Czechoslovakia,3.0,0.1875
1972-01-01,16.0,10,12,Hungary,0.0,0.0
1972-01-01,16.0,10,13,Italy,5.0,0.3125
1972-01-01,16.0,10,14,West Germany,5.0,0.3125
1972-01-01,16.0,10,15,Netherlands,9.0,0.5625
1972-01-01,16.0,10,16,Unified Team of Germany,0.0,0.0
1972-01-01,16.0,10,17,Japan,3.0,0.1875
1972-01-01,16.0,10,18,Poland,1.0,0.0625
1972-01-01,16.0,10,19,Soviet Union,16.0,1.0
1972-01-01,16.0,10,20,"Korea, North",0.0,0.0
1972-01-01,16.0,10,21,East Germany,14.0,0.875
1972-01-01,16.0,10,22,Romania,0.0,0.0
1972-01-01,16.0,10,23,Spain,1.0,0.0625
1972-01-01,16.0,10,24,Liechtenstein,0.0,0.0
1972-01-01,16.0,10,25,Bulgaria,0.0,0.0
1972-01-01,16.0,10,26,Yugoslavia,0.0,0.0
1972-01-01,16.0,10,27,China,0.0,0.0
1972-01-01,16.0,10,28,Unified Team,0.0,0.0
