Year,Max,YearID,CountryID,Country,value,norm
1994-01-01,11.0,16,24,Liechtenstein,0.0,0.0
1994-01-01,11.0,16,25,Bulgaria,0.0,0.0
1994-01-01,11.0,16,26,Yugoslavia,0.0,0.0
1994-01-01,11.0,16,27,China,3.0,0.2727272727272727
1994-01-01,11.0,16,28,Unified Team,0.0,0.0
1994-01-01,11.0,16,29,"Korea, South",3.0,0.2727272727272727
1994-01-01,11.0,16,30,Luxembourg,0.0,0.0
1994-01-01,11.0,16,31,New Zealand,0.0,0.0
1994-01-01,11.0,16,32,Australia,0.0,0.0
1994-01-01,11.0,16,33,Belarus,1.0,0.09090909090909091
1994-01-01,11.0,16,34,Kazakhstan,0.0,0.0
1994-01-01,11.0,16,35,Russia,10.0,0.9090909090909091
1994-01-01,11.0,16,36,Slovenia,2.0,0.18181818181818182
1994-01-01,11.0,16,37,Ukraine,2.0,0.18181818181818182
1994-01-01,11.0,16,38,Uzbekistan,1.0,0.09090909090909091
1994-01-01,11.0,16,39,Czech Republic,0.0,0.0
1994-01-01,11.0,16,40,Denmark,0.0,0.0
1994-01-01,11.0,16,41,Croatia,0.0,0.0
1994-01-01,11.0,16,42,Estonia,0.0,0.0
1994-01-01,11.0,16,43,Latvia,0.0,0.0
1994-01-01,11.0,16,44,Slovakia,0.0,0.0
1998-01-01,21.0,17,0,Austria,5.0,0.23809523809523808
1998-01-01,21.0,17,1,Belgium,0.0,0.0
1998-01-01,21.0,17,2,Canada,7.0,0.3333333333333333
1998-01-01,21.0,17,3,Finland,1.0,0.047619047619047616
1998-01-01,21.0,17,4,France,2.0,0.09523809523809523
1998-01-01,21.0,17,5,United Kingdom,0.0,0.0
1998-01-01,21.0,17,6,Norway,6.0,0.2857142857142857
1998-01-01,21.0,17,7,Switzerland,1.0,0.047619047619047616
1998-01-01,21.0,17,8,Sweden,2.0,0.09523809523809523
1998-01-01,21.0,17,9,United States,8.0,0.38095238095238093
1998-01-01,21.0,17,10,Germany,21.0,1.0
1998-01-01,21.0,17,11,Czechoslovakia,0.0,0.0
1998-01-01,21.0,17,12,Hungary,0.0,0.0
1998-01-01,21.0,17,13,Italy,4.0,0.19047619047619047
1998-01-01,21.0,17,14,West Germany,0.0,0.0
1998-01-01,21.0,17,15,Netherlands,2.0,0.09523809523809523
1998-01-01,21.0,17,16,Unified Team of Germany,0.0,0.0
1998-01-01,21.0,17,17,Japan,2.0,0.09523809523809523
1998-01-01,21.0,17,18,Poland,0.0,0.0
1998-01-01,21.0,17,19,Soviet Union,0.0,0.0
1998-01-01,21.0,17,20,"Korea, North",0.0,0.0
1998-01-01,21.0,17,21,East Germany,0.0,0.0
1998-01-01,21.0,17,22,Romania,0.0,0.0
1998-01-01,21.0,17,23,Spain,0.0,0.0
1998-01-01,21.0,17,24,Liechtenstein,0.0,0.0
1998-01-01,21.0,17,25,Bulgaria,1.0,0.047619047619047616
1998-01-01,21.0,17,26,Yugoslavia,0.0,0.0
1998-01-01,21.0,17,27,China,5.0,0.23809523809523808
1998-01-01,21.0,17,28,Unified Team,0.0,0.0
1998-01-01,21.0,17,29,"Korea, South",4.0,0.19047619047619047
1998-01-01,21.0,17,30,Luxembourg,0.0,0.0
1998-01-01,21.0,17,31,New Zealand,0.0,0.0
1998-01-01,21.0,17,32,Australia,1.0,0.047619047619047616
1998-01-01,21.0,17,33,Belarus,0.0,0.0
1998-01-01,21.0,17,34,Kazakhstan,1.0,0.047619047619047616
1998-01-01,21.0,17,35,Russia,10.0,0.47619047619047616
1998-01-01,21.0,17,36,Slovenia,0.0,0.0
1998-01-01,21.0,17,37,Ukraine,1.0,0.047619047619047616
1998-01-01,21.0,17,38,Uzbekistan,0.0,0.0
1998-01-01,21.0,17,39,Czech Republic,2.0,0.09523809523809523
1998-01-01,21.0,17,40,Denmark,1.0,0.047619047619047616
1998-01-01,21.0,17,41,Croatia,0.0,0.0
1998-01-01,21.0,17,42,Estonia,0.0,0.0
1998-01-01,21.0,17,43,Latvia,0.0,0.0
1998-01-01,21.0,17,44,Slovakia,0.0,0.0
2002-01-01,21.0,18,0,Austria,2.0,0.09523809523809523
2002-01-01,21.0,18,1,Belgium,0.0,0.0
2002-01-01,21.0,18,2,Canada,9.0,0.42857142857142855
2002-01-01,21.0,18,3,Finland,0.0,0.0
2002-01-01,21.0,18,4,France,5.0,0.23809523809523808
2002-01-01,21.0,18,5,United Kingdom,2.0,0.09523809523809523
2002-01-01,21.0,18,6,Norway,7.0,0.3333333333333333
2002-01-01,21.0,18,7,Switzerland,4.0,0.19047619047619047
2002-01-01,21.0,18,8,Sweden,5.0,0.23809523809523808
2002-01-01,21.0,18,9,United States,11.0,0.5238095238095238
2002-01-01,21.0,18,10,Germany,21.0,1.0
2002-01-01,21.0,18,11,Czechoslovakia,0.0,0.0
2002-01-01,21.0,18,12,Hungary,0.0,0.0
2002-01-01,21.0,18,13,Italy,8.0,0.38095238095238093
2002-01-01,21.0,18,14,West Germany,0.0,0.0
2002-01-01,21.0,18,15,Netherlands,2.0,0.09523809523809523
2002-01-01,21.0,18,16,Unified Team of Germany,0.0,0.0
2002-01-01,21.0,18,17,Japan,1.0,0.047619047619047616
2002-01-01,21.0,18,18,Poland,0.0,0.0
2002-01-01,21.0,18,19,Soviet Union,0.0,0.0
2002-01-01,21.0,18,20,"Korea, North",0.0,0.0
2002-01-01,21.0,18,21,East Germany,0.0,0.0
2002-01-01,21.0,18,22,Romania,0.0,0.0
2002-01-01,21.0,18,23,Spain,0.0,0.0
2002-01-01,21.0,18,24,Liechtenstein,0.0,0.0
2002-01-01,21.0,18,25,Bulgaria,3.0,0.14285714285714285
2002-01-01,21.0,18,26,Yugoslavia,0.0,0.0
2002-01-01,21.0,18,27,China,5.0,0.23809523809523808
2002-01-01,21.0,18,28,Unified Team,0.0,0.0
2002-01-01,21.0,18,29,"Korea, South",4.0,0.19047619047619047
2002-01-01,21.0,18,30,Luxembourg,0.0,0.0
2002-01-01,21.0,18,31,New Zealand,0.0,0.0
2002-01-01,21.0,18,32,Australia,1.0,0.047619047619047616
2002-01-01,21.0,18,33,Belarus,0.0,0.0
2002-01-01,21.0,18,34,Kazakhstan,0.0,0.0
2002-01-01,21.0,18,35,Russia,6.0,0.2857142857142857
2002-01-01,21.0,18,36,Slovenia,0.0,0.0
2002-01-01,21.0,18,37,Ukraine,0.0,0.0
2002-01-01,21.0,18,38,Uzbekistan,0.0,0.0
2002-01-01,21.0,18,39,Czech Republic,2.0,0.09523809523809523
2002-01-01,21.0,18,40,Denmark,0.0,0.0
2002-01-01,21.0,18,41,Croatia,4.0,0.19047619047619047
2002-01-01,21.0,18,42,Estonia,0.0,0.0
2002-01-01,21.0,18,43,Latvia,0.0,0.0
2002-01-01,21.0,18,44,Slovakia,0.0,0.0
2006-01-01,16.0,19,0,Austria,6.0,0.375
2006-01-01,16.0,19,1,Belgium,0.0,0.0
2006-01-01,16.0,19,2,Canada,16.0,1.0
2006-01-01,16.0,19,3,Finland,2.0,0.125
2006-01-01,16.0,19,4,France,3.0,0.1875
2006-01-01,16.0,19,5,United Kingdom,1.0,0.0625
2006-01-01,16.0,19,6,Norway,4.0,0.25
2006-01-01,16.0,19,7,Switzerland,6.0,0.375
2006-01-01,16.0,19,8,Sweden,9.0,0.5625
2006-01-01,16.0,19,9,United States,8.0,0.5
2006-01-01,16.0,19,10,Germany,16.0,1.0
2006-01-01,16.0,19,11,Czechoslovakia,0.0,0.0
2006-01-01,16.0,19,12,Hungary,0.0,0.0
2006-01-01,16.0,19,13,Italy,3.0,0.1875
2006-01-01,16.0,19,14,West Germany,0.0,0.0
2006-01-01,16.0,19,15,Netherlands,4.0,0.25
2006-01-01,16.0,19,16,Unified Team of Germany,0.0,0.0
2006-01-01,16.0,19,17,Japan,1.0,0.0625
2006-01-01,16.0,19,18,Poland,1.0,0.0625
2006-01-01,16.0,19,19,Soviet Union,0.0,0.0
2006-01-01,16.0,19,20,"Korea, North",0.0,0.0
2006-01-01,16.0,19,21,East Germany,0.0,0.0
2006-01-01,16.0,19,22,Romania,0.0,0.0
2006-01-01,16.0,19,23,Spain,0.0,0.0
2006-01-01,16.0,19,24,Liechtenstein,0.0,0.0
2006-01-01,16.0,19,25,Bulgaria,1.0,0.0625
2006-01-01,16.0,19,26,Yugoslavia,0.0,0.0
2006-01-01,16.0,19,27,China,7.0,0.4375
2006-01-01,16.0,19,28,Unified Team,0.0,0.0
2006-01-01,16.0,19,29,"Korea, South",4.0,0.25
2006-01-01,16.0,19,30,Luxembourg,0.0,0.0
2006-01-01,16.0,19,31,New Zealand,0.0,0.0
2006-01-01,16.0,19,32,Australia,1.0,0.0625
2006-01-01,16.0,19,33,Belarus,0.0,0.0
2006-01-01,16.0,19,34,Kazakhstan,0.0,0.0
2006-01-01,16.0,19,35,Russia,11.0,0.6875
2006-01-01,16.0,19,36,Slovenia,0.0,0.0
2006-01-01,16.0,19,37,Ukraine,1.0,0.0625
2006-01-01,16.0,19,38,Uzbekistan,0.0,0.0
2006-01-01,16.0,19,39,Czech Republic,2.0,0.125
2006-01-01,16.0,19,40,Denmark,0.0,0.0
2006-01-01,16.0,19,41,Croatia,2.0,0.125
2006-01-01,16.0,19,42,Estonia,2.0,0.125
2006-01-01,16.0,19,43,Latvia,0.0,0.0
2006-01-01,16.0,19,44,Slovakia,0.0,0.0
